local_identifier,tag_id,timestamp,dateOnly,ground_speed,individual_id,tag_local_identifier,location_long,location_lat,geometry,period,dist_to_carcass
A73w,2372199447,2024-05-03T08:15:15Z,2024-05-03,0.277777777777778,1769707653,225178,34.765926361084,30.8288917541504,"c(668899.093758198, 3411973.25010207)",2024-05-03 07:56:00,5801.623770949688
A73w,2372199447,2024-05-03T08:25:05Z,2024-05-03,0.277777777777778,1769707653,225178,34.7656440734863,30.8282127380371,"c(668873.279775225, 3411897.55634836)",2024-05-03 08:16:00,5869.832774365253
A73w,2372199447,2024-05-03T08:35:05Z,2024-05-03,0.555555555555556,1769707653,225178,34.7659225463867,30.8282680511475,"c(668899.821199939, 3411904.10850797)",2024-05-03 08:16:00,5845.280608285322
A73w,2372199447,2024-05-03T09:15:46Z,2024-05-03,0,1769707653,225178,34.7652244567871,30.8289680480957,"c(668831.817557241, 3411980.64642721)",2024-05-03 08:56:00,5849.0403211599905
A73w,2372199447,2024-05-03T09:26:11Z,2024-05-03,1.38888888888889,1769707653,225178,34.7657127380371,30.8286399841309,"c(668879.099940361, 3411945.019209)",2024-05-03 09:16:00,5835.014066434337
A73w,2372199447,2024-05-03T09:36:11Z,2024-05-03,1.38888888888889,1769707653,225178,34.7678718566895,30.8275394439697,"c(669087.566696767, 3411826.29209489)",2024-05-03 09:36:00,5754.360883450832
A73w,2372199447,2024-05-03T10:05:07Z,2024-05-03,8.05555555555556,1769707653,225178,34.7949333190918,30.8431873321533,"c(671648.392176046, 3413602.09263682)",2024-05-03 09:56:00,2689.3155396002194
A73w,2372199447,2024-05-03T10:15:05Z,2024-05-03,0.277777777777778,1769707653,225178,34.8138236999512,30.8609256744385,"c(673423.222360693, 3415597.5533586)",2024-05-03 09:56:00,80.29559855480063
A73w,2372199447,2024-05-03T10:25:05Z,2024-05-03,0,1769707653,225178,34.8137702941895,30.8609600067139,"c(673418.053498501, 3415601.27610636)",2024-05-03 10:16:00,74.28468464105462
A73w,2372199447,2024-05-03T10:35:06Z,2024-05-03,0,1769707653,225178,34.8131294250488,30.8612174987793,"c(673356.305527148, 3415628.82358591)",2024-05-03 10:16:00,39.45273417307314
A73w,2372199447,2024-05-03T10:45:05Z,2024-05-03,0,1769707653,225178,34.8131523132324,30.8611927032471,"c(673358.538885097, 3415626.11056151)",2024-05-03 10:36:00,40.78462329809685
A73w,2372199447,2024-05-03T10:55:01Z,2024-05-03,0,1769707653,225178,34.8131942749023,30.8612041473389,"c(673362.530950163, 3415627.44429)",2024-05-03 10:36:00,37.95702307366239
A73w,2372199447,2024-05-03T11:05:10Z,2024-05-03,0,1769707653,225178,34.8134841918945,30.8615608215332,"c(673389.612677828, 3415667.43158807)",2024-05-03 10:56:00,14.014000095843173
A73w,2372199447,2024-05-03T11:14:52Z,2024-05-03,0,1769707653,225178,34.8134269714356,30.8615741729736,"c(673384.116845846, 3415668.82271633)",2024-05-03 10:56:00,9.806809629173697
A73w,2372199447,2024-05-03T11:24:52Z,2024-05-03,0,1769707653,225178,34.8133735656738,30.8615570068359,"c(673379.04074089, 3415666.83692147)",2024-05-03 11:16:00,4.844800745358911
A73w,2372199447,2024-05-03T11:34:53Z,2024-05-03,20.8333333333333,1769707653,225178,34.82275390625,30.8543968200684,"c(674289.00702355, 3414887.73972927)",2024-05-03 11:16:00,1197.3095056489828
A73w,2372199447,2024-05-03T11:44:54Z,2024-05-03,8.88888888888889,1769707653,225178,34.8569641113281,30.8381366729736,"c(677590.640949221, 3413139.19659122)",2024-05-03 11:36:00,4912.0619259850955
A73w,2372199447,2024-05-03T11:55:20Z,2024-05-03,8.88888888888889,1769707653,225178,34.8206291198731,30.8250179290772,"c(674138.87251948, 3411627.80123186)",2024-05-03 11:36:00,4106.38806769198
A73w,2372199447,2024-05-03T12:04:52Z,2024-05-03,13.3333333333333,1769707653,225178,34.7733573913574,30.8019237518311,"c(669657.342837759, 3408995.17314063)",2024-05-03 11:56:00,7634.678118563314
A73w,2372199447,2024-05-03T12:14:52Z,2024-05-03,14.7222222222222,1769707653,225178,34.7625694274902,30.8227825164795,"c(668588.655392408, 3411290.98922155)",2024-05-03 11:56:00,6483.439242753716
A73w,2372199447,2024-05-03T12:25:49Z,2024-05-03,0,1769707653,225178,34.7661247253418,30.8274955749512,"c(668920.514359245, 3411818.78715733)",2024-05-03 12:16:00,5884.822362192593
A73w,2372199447,2024-05-03T12:35:36Z,2024-05-03,2.5,1769707653,225178,34.7665100097656,30.8272228240967,"c(668957.848201969, 3411789.13588439)",2024-05-03 12:16:00,5876.108882376501
A73w,2372199447,2024-05-03T12:46:11Z,2024-05-03,1.11111111111111,1769707653,225178,34.7659530639648,30.8291625976563,"c(668901.173730564, 3412003.31274996)",2024-05-03 12:36:00,5780.941714910164
A73w,2372199447,2024-05-03T12:55:42Z,2024-05-03,0.555555555555556,1769707653,225178,34.7660140991211,30.828311920166,"c(668908.502157021, 3411909.10964819)",2024-05-03 12:36:00,5835.416747546761
A73w,2372199447,2024-05-03T13:15:29Z,2024-05-03,0,1769707653,225178,34.7656745910645,30.8283233642578,"c(668876.00532006, 3411909.86508813)",2024-05-03 12:56:00,5859.851410721164
A73w,2372199447,2024-05-03T13:25:01Z,2024-05-03,0.277777777777778,1769707653,225178,34.7657928466797,30.8286228179932,"c(668886.793040961, 3411943.23745279)",2024-05-03 13:16:00,5830.223283567139
A73w,2372199447,2024-05-03T13:35:27Z,2024-05-03,0,1769707653,225178,34.7657203674316,30.8285255432129,"c(668880.030161267, 3411932.34526626)",2024-05-03 13:16:00,5842.381454131423
A73w,2372199447,2024-05-03T13:45:04Z,2024-05-03,0,1769707653,225178,34.7657890319824,30.8284397125244,"c(668886.74879872, 3411922.93493151)",2024-05-03 13:36:00,5843.230711545506
A73w,2372199447,2024-05-03T13:56:11Z,2024-05-03,0.833333333333333,1769707653,225178,34.7656593322754,30.8293552398682,"c(668872.738727938, 3412024.22270854)",2024-05-03 13:56:00,5789.818655426329
A73w,2372199447,2024-05-03T14:05:19Z,2024-05-03,0.555555555555556,1769707653,225178,34.765495300293,30.8287487030029,"c(668858.109902468, 3411956.74183082)",2024-05-03 13:56:00,5843.765916333349
A73w,2372199447,2024-05-03T14:15:25Z,2024-05-03,0.555555555555556,1769707653,225178,34.7654075622559,30.8287830352783,"c(668849.656949289, 3411960.41490005)",2024-05-03 13:56:00,5847.977910502379
A73w,2372199447,2024-05-03T14:25:25Z,2024-05-03,0.277777777777778,1769707653,225178,34.766471862793,30.8276977539063,"c(668953.367062712, 3411841.72292461)",2024-05-03 14:16:00,5844.9665881197225
A73w,2372199447,2024-05-03T14:36:11Z,2024-05-03,0.555555555555556,1769707653,225178,34.7639579772949,30.8298854827881,"c(668709.063985098, 3412080.42887061)",2024-05-03 14:36:00,5883.638249394133
A73w,2372199447,2024-05-03T14:45:25Z,2024-05-03,0,1769707653,225178,34.7659072875977,30.8291263580322,"c(668896.858345409, 3411999.22649569)",2024-05-03 14:36:00,5786.869105705529
A73w,2372199447,2024-05-03T14:54:58Z,2024-05-03,20.8333333333333,1769707653,225178,34.774787902832,30.8361625671387,"c(669733.971017156, 3412792.62986791)",2024-05-03 14:36:00,4637.348277116239
A73w,2372199447,2024-05-03T15:05:06Z,2024-05-03,0,1769707653,225178,34.7663955688477,30.8286266326904,"c(668944.441612932, 3411944.5713458)",2024-05-03 14:56:00,5785.090114383229
A73w,2372199447,2024-05-03T15:15:19Z,2024-05-03,0,1769707653,225178,34.7675247192383,30.8285255432129,"c(669052.631216704, 3411935.07344352)",2024-05-03 14:56:00,5708.827459939502
A73w,2372199447,2024-05-03T15:24:53Z,2024-05-03,0.277777777777778,1769707653,225178,34.7671051025391,30.829252243042,"c(669011.217829404, 3412014.9915171)",2024-05-03 15:16:00,5688.68298098384
A73w,2372199447,2024-05-03T15:34:57Z,2024-05-03,0,1769707653,225178,34.7664604187012,30.8294353485107,"c(668949.228199011, 3412034.3134162)",2024-05-03 15:16:00,5724.120628723659
A73w,2372199447,2024-05-03T15:44:54Z,2024-05-03,0,1769707653,225178,34.7693710327148,30.827959060669,"c(669230.240394891, 3411875.07480957)",2024-05-03 15:36:00,5615.80721275114
A73w,2372199447,2024-05-03T15:55:04Z,2024-05-03,0,1769707653,225178,34.7684631347656,30.8285026550293,"c(669142.438537296, 3411933.9563328)",2024-05-03 15:36:00,5641.852098011524
A73w,2372199447,2024-05-03T16:05:42Z,2024-05-03,0.277777777777778,1769707653,225178,34.7677764892578,30.8276634216309,"c(669078.226567992, 3411839.89040454)",2024-05-03 15:56:00,5752.279394530034
A73w,2372199447,2024-05-03T16:15:04Z,2024-05-03,0,1769707653,225178,34.7671279907227,30.828556060791,"c(669014.62738741, 3411937.85614522)",2024-05-03 15:56:00,5735.857028831793
A73w,2372199447,2024-05-03T16:25:03Z,2024-05-03,0,1769707653,225178,34.7667045593262,30.829231262207,"c(668972.939633392, 3412012.06012041)",2024-05-03 16:16:00,5719.978687978314
A73w,2372199447,2024-05-03T16:30:02Z,2024-05-03,0,1769707653,225178,34.7667999267578,30.8291149139404,"c(668982.266120349, 3411999.30742669)",2024-05-03 16:16:00,5720.959823839148
A73w,2372199447,2024-05-03T20:31:10Z,2024-05-03,0.277777777777778,1769707653,225178,34.7667007446289,30.8294506072998,"c(668972.190392024, 3412036.36818321)",2024-05-03 20:16:00,5705.0733832426295
A73w,2372199447,2024-05-04T00:31:10Z,2024-05-04,0.277777777777778,1769707653,225178,34.7664337158203,30.8293743133545,"c(668946.780803535, 3412027.50745747)",2024-05-04 00:16:00,5730.3289356059995
A73w,2372199447,2024-05-04T03:54:56Z,2024-05-04,0.277777777777778,1769707653,225178,34.7657852172852,30.8291606903076,"c(668885.121268025, 3412002.84764676)",2024-05-04 03:36:00,5793.6711729989765
A73w,2372199447,2024-05-04T04:05:12Z,2024-05-04,0.555555555555556,1769707653,225178,34.7655181884766,30.8287563323975,"c(668860.28598028, 3411957.62211413)",2024-05-04 03:56:00,5841.52519434261
A73w,2372199447,2024-05-04T04:13:54Z,2024-05-04,0,1769707653,225178,34.7653732299805,30.8286170959473,"c(668846.663330318, 3411941.96909196)",2024-05-04 03:56:00,5861.986327907767
A73w,2372199447,2024-05-04T04:23:55Z,2024-05-04,0,1769707653,225178,34.765682220459,30.8286151885986,"c(668876.224108573, 3411942.22457152)",2024-05-04 04:16:00,5839.01119528614
A73w,2372199447,2024-05-04T04:33:55Z,2024-05-04,0.277777777777778,1769707653,225178,34.7664260864258,30.8285312652588,"c(668947.527939727, 3411934.04625392)",2024-05-04 04:16:00,5789.499114216382
A73w,2372199447,2024-05-04T04:43:57Z,2024-05-04,0,1769707653,225178,34.7656173706055,30.8286590576172,"c(668869.943876692, 3411946.98933688)",2024-05-04 04:36:00,5840.820400864141
A73w,2372199447,2024-05-04T04:53:59Z,2024-05-04,0,1769707653,225178,34.7654914855957,30.8286895751953,"c(668857.848527309, 3411950.18190616)",2024-05-04 04:36:00,5848.130280190458
A73w,2372199447,2024-05-04T05:04:28Z,2024-05-04,3.05555555555556,1769707653,225178,34.7661666870117,30.8295631408691,"c(668920.906769022, 3412048.03481216)",2024-05-04 04:56:00,5737.398314151526
A73w,2372199447,2024-05-04T05:14:28Z,2024-05-04,0.277777777777778,1769707653,225178,34.7655792236328,30.8284778594971,"c(668866.612098524, 3411926.84636141)",2024-05-04 04:56:00,5856.220872770654
A73w,2372199447,2024-05-04T05:24:32Z,2024-05-04,0.277777777777778,1769707653,225178,34.7655906677246,30.8289489746094,"c(668866.881865621, 3411979.08551555)",2024-05-04 05:16:00,5822.82532546996
A73w,2372199447,2024-05-04T05:34:08Z,2024-05-04,0.277777777777778,1769707653,225178,34.7652816772461,30.8285217285156,"c(668838.072536163, 3411931.25953986)",2024-05-04 05:16:00,5875.423098402086
A73w,2372199447,2024-05-04T05:44:55Z,2024-05-04,0,1769707653,225178,34.7654228210449,30.8283615112305,"c(668851.854617123, 3411913.7131357)",2024-05-04 05:36:00,5875.963657650612
A73w,2372199447,2024-05-04T05:54:14Z,2024-05-04,0.555555555555556,1769707653,225178,34.7656173706055,30.828914642334,"c(668869.496322819, 3411975.32022546)",2024-05-04 05:36:00,5823.184376767555
A73w,2372199447,2024-05-04T06:04:04Z,2024-05-04,0,1769707653,225178,34.7652626037598,30.8285579681397,"c(668836.184555351, 3411935.24778864)",2024-05-04 05:56:00,5874.350017019226
A73w,2372199447,2024-05-04T06:14:39Z,2024-05-04,0.277777777777778,1769707653,225178,34.7651977539063,30.8285961151123,"c(668829.914356284, 3411939.37830331)",2024-05-04 05:56:00,5876.5795559919825
A73w,2372199447,2024-05-04T06:23:58Z,2024-05-04,0,1769707653,225178,34.7668762207031,30.8269138336182,"c(668993.421188722, 3411755.43882472)",2024-05-04 06:16:00,5871.776189349729
A73w,2372199447,2024-05-04T06:34:06Z,2024-05-04,0,1769707653,225178,34.765308380127,30.8279342651367,"c(668841.655393854, 3411866.18113565)",2024-05-04 06:16:00,5914.220744666623
A73w,2372199447,2024-05-04T06:44:08Z,2024-05-04,0.277777777777778,1769707653,225178,34.7667694091797,30.8289413452148,"c(668979.651017862, 3411980.02163976)",2024-05-04 06:36:00,5735.333307776768
A73w,2372199447,2024-05-04T06:54:14Z,2024-05-04,0,1769707653,225178,34.7673301696777,30.8269901275635,"c(669036.712143956, 3411764.58234419)",2024-05-04 06:36:00,5833.418683025813
A73w,2372199447,2024-05-04T07:03:59Z,2024-05-04,0,1769707653,225178,34.765495300293,30.8277149200439,"c(668859.920002868, 3411842.14974176)",2024-05-04 06:56:00,5915.719971567074
A73w,2372199447,2024-05-04T07:14:01Z,2024-05-04,0.277777777777778,1769707653,225178,34.7653350830078,30.8279361724854,"c(668844.20641899, 3411866.43290467)",2024-05-04 06:56:00,5912.103297037973
A73w,2372199447,2024-05-04T07:23:59Z,2024-05-04,0,1769707653,225178,34.7660598754883,30.8271160125732,"c(668914.975661908, 3411776.61565595)",2024-05-04 07:16:00,5916.630521152335
A73w,2372199447,2024-05-04T07:34:07Z,2024-05-04,11.3888888888889,1769707653,225178,34.7748336791992,30.8401927947998,"c(669731.253404502, 3413239.44111711)",2024-05-04 07:16:00,4377.169626520745
A73w,2372199447,2024-05-04T07:44:02Z,2024-05-04,13.3333333333333,1769707653,225178,34.7883682250977,30.8724002838135,"c(670968.61980118, 3416830.23310681)",2024-05-04 07:36:00,2675.877795723613
A73w,2372199447,2024-05-04T07:54:07Z,2024-05-04,16.1111111111111,1769707653,225178,34.7687110900879,30.9001502990723,"c(669040.344177564, 3419876.32894192)",2024-05-04 07:36:00,6046.0998124434855
A73w,2372199447,2024-05-04T08:04:06Z,2024-05-04,17.2222222222222,1769707653,225178,34.7115783691406,30.9232368469238,"c(663539.950807749, 3422350.20324335)",2024-05-04 07:56:00,11894.42058811376
A73w,2372199447,2024-05-04T08:13:58Z,2024-05-04,22.7777777777778,1769707653,225178,34.7617721557617,30.9590015411377,"c(668273.938379913, 3426389.42123511)",2024-05-04 07:56:00,11878.379226397064
A73w,2372199447,2024-05-04T08:24:15Z,2024-05-04,15,1769707653,225178,34.820198059082,30.943338394165,"c(673883.685444427, 3424742.92761883)",2024-05-04 08:16:00,9094.30796945757
A73w,2372199447,2024-05-04T08:33:54Z,2024-05-04,18.6111111111111,1769707653,225178,34.8930625915527,30.9295845031738,"c(680871.526817955, 3423334.31154389)",2024-05-04 08:16:00,10725.177421341448
A73w,2372199447,2024-05-04T08:43:58Z,2024-05-04,13.8888888888889,1769707653,225178,34.983943939209,30.9342231750488,"c(689547.185594801, 3423999.61912578)",2024-05-04 08:36:00,18193.334412107364
A73w,2372199447,2024-05-04T08:54:19Z,2024-05-04,25.8333333333333,1769707653,225178,35.1202430725098,30.9449253082275,"c(702549.435502795, 3425425.96602097)",2024-05-04 08:36:00,30763.3905573065
A73w,2372199447,2024-05-04T09:03:53Z,2024-05-04,0,1769707653,225178,35.1507606506348,30.9493541717529,"c(705455.980307586, 3425972.86888356)",2024-05-04 08:56:00,33695.66502316821
A73w,2372199447,2024-05-04T09:13:53Z,2024-05-04,0.277777777777778,1769707653,225178,35.1507415771484,30.9490013122559,"c(705454.91339535, 3425933.71522231)",2024-05-04 08:56:00,33682.68943818115
A73w,2372199447,2024-05-04T09:23:53Z,2024-05-04,11.1111111111111,1769707653,225178,35.1411552429199,30.9532260894775,"c(704529.946288182, 3426384.42704015)",2024-05-04 09:16:00,32946.890380613455
A73w,2372199447,2024-05-04T09:34:32Z,2024-05-04,0,1769707653,225178,35.4909362792969,33.8182563781738,"c(730549.157284038, 3744795.1987801)",2024-05-04 09:16:00,334061.1836719609
A73w,2372199447,2024-05-04T09:44:07Z,2024-05-04,16.1111111111111,1769707653,225178,35.1507453918457,30.9506397247315,"c(705451.769707125, 3426115.35881447)",2024-05-04 09:36:00,33735.532924523315
A73w,2372199447,2024-05-04T09:53:54Z,2024-05-04,11.9444444444444,1769707653,225178,35.1359252929688,30.9432430267334,"c(704051.482217331, 3425268.09963995)",2024-05-04 09:36:00,32143.790238230766
A73w,2372199447,2024-05-04T10:03:54Z,2024-05-04,28.6111111111111,1769707653,225178,35.1348648071289,30.9362335205078,"c(703965.041899033, 3424489.0786337)",2024-05-04 09:56:00,31836.598045805906
A73w,2372199447,2024-05-04T10:13:54Z,2024-05-04,0,1769707653,225178,35.150520324707,30.9492473602295,"c(705433.246224803, 3425960.58413851)",2024-05-04 09:56:00,33670.26277736005
A73w,2372199447,2024-05-04T10:23:54Z,2024-05-04,5.27777777777778,1769707653,225178,35.1443901062012,30.9460620880127,"c(704854.313213604, 3425596.16599783)",2024-05-04 10:16:00,33008.053640210375
A73w,2372199447,2024-05-04T10:34:36Z,2024-05-04,21.9444444444444,1769707653,225178,35.1053810119629,30.9364604949951,"c(701147.07741031, 3424460.61991442)",2024-05-04 10:16:00,29130.96098893007
A73w,2372199447,2024-05-04T10:43:53Z,2024-05-04,20.8333333333333,1769707653,225178,35.0377502441406,30.9282817840576,"c(694700.933825064, 3423433.77381871)",2024-05-04 10:36:00,22696.3516599997
A73w,2372199447,2024-05-04T10:53:53Z,2024-05-04,15,1769707653,225178,34.9598693847656,30.9080181121826,"c(687297.740344584, 3421053.95090313)",2024-05-04 10:36:00,14928.785315574232
A73w,2372199447,2024-05-04T11:03:53Z,2024-05-04,16.9444444444444,1769707653,225178,34.9194679260254,30.894401550293,"c(683462.00156537, 3419477.33529221)",2024-05-04 10:56:00,10782.87200915938
A73w,2372199447,2024-05-04T11:13:55Z,2024-05-04,16.9444444444444,1769707653,225178,34.8662490844727,30.8900318145752,"c(678382.599883634, 3418906.61395246)",2024-05-04 10:56:00,5965.2800492719525
A73w,2372199447,2024-05-04T11:23:54Z,2024-05-04,20,1769707653,225178,34.7730102539063,30.8314533233643,"c(669572.219608445, 3412267.92203955)",2024-05-04 11:16:00,5098.705188240407
A73w,2372199447,2024-05-04T11:45:13Z,2024-05-04,0.555555555555556,1769707653,225178,34.7649803161621,30.8285865783691,"c(668809.131369008, 3411937.99270051)",2024-05-04 11:36:00,5893.548869133681
A73w,2372199447,2024-05-04T11:54:58Z,2024-05-04,0.555555555555556,1769707653,225178,34.7653579711914,30.8280658721924,"c(668846.168795986, 3411880.84435244)",2024-05-04 11:36:00,5901.353024432829
A73w,2372199447,2024-05-04T12:04:08Z,2024-05-04,0.555555555555556,1769707653,225178,34.7657012939453,30.8283271789551,"c(668878.552994321, 3411910.32829038)",2024-05-04 11:56:00,5857.598270490909
A73w,2372199447,2024-05-04T12:14:31Z,2024-05-04,0.555555555555556,1769707653,225178,34.7658843994141,30.8287296295166,"c(668895.36373546, 3411955.21559411)",2024-05-04 11:56:00,5815.982813347321
A73w,2372199447,2024-05-04T12:24:35Z,2024-05-04,0.277777777777778,1769707653,225178,34.7656974792481,30.8284606933594,"c(668877.95428185, 3411925.12224301)",2024-05-04 12:16:00,5848.59259798962
A73w,2372199447,2024-05-04T12:35:13Z,2024-05-04,0.277777777777778,1769707653,225178,34.7660293579102,30.8295860290527,"c(668907.730167154, 3412050.36432347)",2024-05-04 12:16:00,5746.172085419395
A73w,2372199447,2024-05-04T12:44:21Z,2024-05-04,0,1769707653,225178,34.7659759521484,30.8280792236328,"c(668905.260628761, 3411883.25819644)",2024-05-04 12:36:00,5854.554520837105
A73w,2372199447,2024-05-04T12:54:07Z,2024-05-04,0.277777777777778,1769707653,225178,34.7658157348633,30.827033996582,"c(668891.764897315, 3411767.15541516)",2024-05-04 12:36:00,5940.351747391121
A73w,2372199447,2024-05-04T13:04:29Z,2024-05-04,0.277777777777778,1769707653,225178,34.7657699584961,30.8286018371582,"c(668884.640343568, 3411940.87719233)",2024-05-04 12:56:00,5833.386788020788
A73w,2372199447,2024-05-04T13:14:01Z,2024-05-04,0,1769707653,225178,34.7655868530273,30.8283767700195,"c(668867.518925518, 3411915.65239017)",2024-05-04 12:56:00,5862.670868160242
A73w,2372199447,2024-05-04T13:24:04Z,2024-05-04,0.277777777777778,1769707653,225178,34.765625,30.8281993865967,"c(668871.478613681, 3411896.04755392)",2024-05-04 13:16:00,5872.182378380964
A73w,2372199447,2024-05-04T13:34:05Z,2024-05-04,0.277777777777778,1769707653,225178,34.765625,30.8282604217529,"c(668871.371736431, 3411902.81313873)",2024-05-04 13:16:00,5867.926919127636
A73w,2372199447,2024-05-04T13:44:31Z,2024-05-04,0,1769707653,225178,34.765453338623,30.8286762237549,"c(668854.222841091, 3411948.6442937)",2024-05-04 13:36:00,5851.907894691324
A73w,2372199447,2024-05-04T13:54:42Z,2024-05-04,0,1769707653,225178,34.7654151916504,30.8284702301025,"c(668850.934448427, 3411925.75280558)",2024-05-04 13:36:00,5868.998751464196
A73w,2372199447,2024-05-04T14:05:13Z,2024-05-04,0.277777777777778,1769707653,225178,34.7654876708984,30.8283786773682,"c(668858.027989407, 3411915.71394412)",2024-05-04 13:56:00,5869.93401738497
A73w,2372199447,2024-05-04T14:15:13Z,2024-05-04,0.277777777777778,1769707653,225178,34.7649078369141,30.8290405273438,"c(668801.403551666, 3411988.20224802)",2024-05-04 13:56:00,5867.968065510763
A73w,2372199447,2024-05-04T14:24:34Z,2024-05-04,13.0555555555556,1769707653,225178,34.7698059082031,30.833065032959,"c(669262.877334066, 3412441.71768354)",2024-05-04 14:16:00,5224.581599023814
A73w,2372199447,2024-05-04T14:33:54Z,2024-05-04,17.5,1769707653,225178,34.8095932006836,30.8403606414795,"c(673055.604838349, 3413311.37697054)",2024-05-04 14:16:00,2373.1832099402
A73w,2372199447,2024-05-04T14:43:53Z,2024-05-04,0,1769707653,225178,34.8131904602051,30.8616313934326,"c(673361.397094924, 3415674.79826583)",2024-05-04 14:36:00,19.218306952040713
A73w,2372199447,2024-05-04T14:53:54Z,2024-05-04,0,1769707653,225178,34.8133964538574,30.8616161346436,"c(673381.123013001, 3415673.4267399)",2024-05-04 14:36:00,11.650564467121345
A73w,2372199447,2024-05-04T15:03:54Z,2024-05-04,0,1769707653,225178,34.8133926391602,30.8616504669189,"c(673380.696419502, 3415677.22652203)",2024-05-04 14:56:00,15.07435304853514
A73w,2372199447,2024-05-04T15:14:28Z,2024-05-04,0,1769707653,225178,34.8133506774902,30.8615589141846,"c(673376.848589048, 3415667.01280396)",2024-05-04 14:56:00,4.257834902236614
A73w,2372199447,2024-05-04T15:23:54Z,2024-05-04,0,1769707653,225178,34.813346862793,30.861608505249,"c(673376.394527784, 3415672.50401127)",2024-05-04 15:16:00,9.724642092880265
A73w,2372199447,2024-05-04T15:33:54Z,2024-05-04,21.3888888888889,1769707653,225178,34.8163070678711,30.8419513702393,"c(673694.903543409, 3413498.12786614)",2024-05-04 15:16:00,2187.9590570646074
A73w,2372199447,2024-05-04T15:43:53Z,2024-05-04,18.6111111111111,1769707653,225178,34.7862281799316,30.8370018005371,"c(670826.757466397, 3412903.0935657)",2024-05-04 15:36:00,3757.194322357176
A73w,2372199447,2024-05-04T15:54:03Z,2024-05-04,0,1769707653,225178,34.7707061767578,30.8279037475586,"c(669358.055876784, 3411870.96611262)",2024-05-04 15:36:00,5524.932967818785
A73w,2372199447,2024-05-04T16:04:21Z,2024-05-04,0,1769707653,225178,34.7694053649902,30.8260688781738,"c(669236.841411188, 3411665.60492757)",2024-05-04 15:56:00,5754.4151972895115
A73w,2372199447,2024-05-04T16:14:02Z,2024-05-04,0,1769707653,225178,34.7669143676758,30.8294277191162,"c(668992.665103748, 3412034.15412486)",2024-05-04 15:56:00,5690.693720598211
A73w,2372199447,2024-05-04T16:23:58Z,2024-05-04,0,1769707653,225178,34.766544342041,30.8295879364014,"c(668956.988736546, 3412051.35427079)",2024-05-04 16:16:00,5707.322393549593
A73w,2372199447,2024-05-04T16:30:45Z,2024-05-04,0,1769707653,225178,34.7666320800781,30.8293113708496,"c(668965.86608852, 3412020.83036127)",2024-05-04 16:16:00,5719.83774460826
A73w,2372199447,2024-05-05T00:31:59Z,2024-05-05,0,1769707653,225178,34.7662811279297,30.82958984375,"c(668931.80708478, 3412051.16775538)",2024-05-05 00:16:00,5726.9613274488875
A73w,2372199447,2024-05-05T03:44:08Z,2024-05-05,0.277777777777778,1769707653,225178,34.7659378051758,30.8291816711426,"c(668899.680706111, 3412005.40393297)",2024-05-05 03:36:00,5780.774317454682
A73w,2372199447,2024-05-05T03:53:19Z,2024-05-05,0,1769707653,225178,34.7655372619629,30.8283596038818,"c(668862.805185125, 3411913.6746331)",2024-05-05 03:36:00,5867.5603942835205
A73w,2372199447,2024-05-05T04:03:19Z,2024-05-05,0,1769707653,225178,34.7656669616699,30.8284854888916,"c(668874.991603606, 3411927.82464407)",2024-05-05 03:56:00,5849.145665477855
A73w,2372199447,2024-05-05T04:13:39Z,2024-05-05,0,1769707653,225178,34.7659912109375,30.829381942749,"c(668904.438595133, 3412027.68423383)",2024-05-05 03:56:00,5763.011062290371
A73w,2372199447,2024-05-05T04:24:02Z,2024-05-05,0.277777777777778,1769707653,225178,34.7660675048828,30.8295269012451,"c(668911.482764733, 3412043.86782177)",2024-05-05 04:16:00,5747.342677533903
A73w,2372199447,2024-05-05T04:33:22Z,2024-05-05,0.277777777777778,1769707653,225178,34.7658653259277,30.8285293579102,"c(668893.88994708, 3411932.98718934)",2024-05-05 04:16:00,5831.310915624769
A73w,2372199447,2024-05-05T04:43:27Z,2024-05-05,0.277777777777778,1769707653,225178,34.7658958435059,30.8283653259277,"c(668897.09648172, 3411914.85080145)",2024-05-05 04:36:00,5840.468261648202
A73w,2372199447,2024-05-05T04:54:00Z,2024-05-05,0.277777777777778,1769707653,225178,34.7659530639648,30.8285179138184,"c(668902.302851751, 3411931.85124819)",2024-05-05 04:36:00,5825.573874065018
A73w,2372199447,2024-05-05T05:03:52Z,2024-05-05,0.555555555555556,1769707653,225178,34.7657241821289,30.8285140991211,"c(668880.415109061, 3411931.08248389)",2024-05-05 04:56:00,5842.891623240836
A73w,2372199447,2024-05-05T05:14:27Z,2024-05-05,0.277777777777778,1769707653,225178,34.7659912109375,30.8294925689697,"c(668904.24483302, 3412039.94685954)",2024-05-05 04:56:00,5755.434673620254
A73w,2372199447,2024-05-05T05:23:23Z,2024-05-05,0,1769707653,225178,34.765266418457,30.8288822174072,"c(668835.981784059, 3411971.19572051)",2024-05-05 05:16:00,5851.762773970658
A73w,2372199447,2024-05-05T05:43:49Z,2024-05-05,0.277777777777778,1769707653,225178,34.765380859375,30.8284645080566,"c(668847.660302155, 3411925.06665775)",2024-05-05 05:36:00,5871.960479265148
A73w,2372199447,2024-05-05T05:54:27Z,2024-05-05,0.833333333333333,1769707653,225178,34.7657585144043,30.8288879394531,"c(668883.044590778, 3411972.57357947)",2024-05-05 05:36:00,5814.447727548002
